WELL_KEY,BASIN,BASIN_CODE,POOL_NAME,FORMATION_NAME,WELL_ALIAS,BATTERY,COUNTRY,WELLHEAD_LATITUDE,WELLHEAD_LONGITUDE,SANDFACE_LATITUDE,SANDFACE_LONGITUDE,SANDFACE_DLS,SANDFACE_NTS,FIELD_CODE,POOL_CODE,FORMATION_CODE,NAD,KB_ELEVATION,GROUND_ELEVATION,CASING_FLANGE_ELEVATION,WELL_STATUS,ENTITY_NO,PRIMARY_FLUID,CURRENT_STATUS,STATUS_DATE,UNIT,UNIT_CODE,NUM_OF_FRACS,BATTERY_CODE,BOTTOM_PERFORATION_MD,BOTTOM_PERFORATION_TVD,DISTRICT,ENTITY_LOCATION,GAS_GATHERER,LATERAL_CODE,LATERAL_NAME,LICENSE_DATE,METER_NUMBER,OIL_CONDENSATE_GATHERER,ONSHORE_OFFSHORE,ORIGINAL_OPERATOR,ORIGINAL_OPERATOR_CODE,PLANT_CODE,PLANT_NAME,PLANT_TYPE,PLANT_TYPE_DESCRIPTION,PLUGBACK_DEPTH_MD,PLUGBACK_DEPTH_TVD,RIG_RELEASE_DATE,SPUD_DATE,TOP_PERFORATION_MD,TOP_PERFORATION_TVD,TOTAL_DEPTH_MD,TOTAL_DEPTH_TVD,WELL_TYPE,USER_SPECIFIED_CUSTOM_ATTR_1,USER_SPECIFIED_CUSTOM_ATTR_2,USER_SPECIFIED_CUSTOM_ATTR_N
50.0596.0122.00,Cook Inlet,1,None,None,M 018,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0109.00,Cook Inlet,1,None,None,M 019RD,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0124.00,Cook Inlet,1,None,None,M 020,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0127.00,Cook Inlet,1,None,None,M 021,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0131.00,Cook Inlet,1,None,None,M 022,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0101.01,Cook Inlet,1,None,None,M 025,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0101.00,Cook Inlet,1,None,None,M 025,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0101.99,Cook Inlet,1,None,None,M 025,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0101.02,Cook Inlet,1,None,None,M 025,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0111.02,Cook Inlet,1,None,None,M 027,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0111.00,Cook Inlet,1,None,None,M 027,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0111.99,Cook Inlet,1,None,None,M 027,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0111.01,Cook Inlet,1,None,None,M 027,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0107.02,Cook Inlet,1,None,None,M 028,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0107.01,Cook Inlet,1,None,None,M 028,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0107.98,Cook Inlet,1,None,None,M 028,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0107.99,Cook Inlet,1,None,None,M 028,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0107.03,Cook Inlet,1,None,None,M 028,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0107.04,Cook Inlet,1,None,None,M 028RD,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0112.02,Cook Inlet,1,None,None,M 029,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0112.01,Cook Inlet,1,None,None,M 029,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0112.99,Cook Inlet,1,None,None,M 029,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0112.00,Cook Inlet,1,None,None,M 029,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0112.03,Cook Inlet,1,None,None,M 029A,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0112.04,Cook Inlet,1,None,None,M 029A,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0114.02,Cook Inlet,1,None,None,M 030,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0114.00,Cook Inlet,1,None,None,M 030,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0114.99,Cook Inlet,1,None,None,M 030,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0114.01,Cook Inlet,1,None,None,M 030,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0116.01,Cook Inlet,1,None,None,M 031,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0116.00,Cook Inlet,1,None,None,M 031,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0016.97,Cook Inlet,1,None,None,M 031,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0116.03,Cook Inlet,1,None,None,M 031A,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0116.02,Cook Inlet,1,None,None,M 031A,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0116.05,Cook Inlet,1,None,None,M 031B,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0116.04,Cook Inlet,1,None,None,M 031B,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0117.99,Cook Inlet,1,None,None,M 032,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0117.03,Cook Inlet,1,None,None,M 032RD,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0117.04,Cook Inlet,1,None,None,M 032RD,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0117.02,Cook Inlet,1,None,None,M 032RD,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0117.01,Cook Inlet,1,None,None,M 032RD,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0117.98,Cook Inlet,1,None,None,M 032RD,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0117.05,Cook Inlet,1,None,None,M 032RD2,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0129.00,Cook Inlet,1,None,None,M 034,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0130.00,Cook Inlet,1,None,None,M 035,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0596.0130.01,Cook Inlet,1,None,None,M 035L1,Stealhead,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0595.0039.00,Cook Inlet,1,None,None,Monopod Non-Produced Fluids,Monopod,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0600.0001.00,Cook Inlet,1,None,None,NFU 034-26,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0586.0001.00,Cook Inlet,1,None,None,NNA 001 WDW,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0013.00,Cook Inlet,1,None,None,NS 001,State,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0015.00,Cook Inlet,1,None,None,NS 002,State,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0018.01,Cook Inlet,1,None,None,NS 003,State,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0018.00,Cook Inlet,1,None,None,NS 003,State,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0009.00,Cook Inlet,1,None,None,PAX 001,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0020.00,Cook Inlet,1,None,None,PAX 002,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0023.00,Cook Inlet,1,None,None,PAX 003,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0024.00,Cook Inlet,1,None,None,PAX 004,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0028.00,Cook Inlet,1,None,None,PAX 005,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0050.00,Cook Inlet,1,None,None,PAX 006,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0032.00,Cook Inlet,1,None,None,PAX 007,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0031.00,Cook Inlet,1,None,None,PAX 008,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0034.00,Cook Inlet,1,None,None,PAX 009,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0045.00,Cook Inlet,1,None,None,PAX 010,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0047.00,Cook Inlet,1,None,None,PAX 011,Paxton,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0592.0004.99,Cook Inlet,1,None,None,PCU 001,Pretty,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0592.0001.01,Cook Inlet,1,None,None,PCU 002L,Pretty,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0592.0001.00,Cook Inlet,1,None,None,PCU 002S,Pretty,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0592.0002.98,Cook Inlet,1,None,None,PCU 004,Pretty,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0592.0002.99,Cook Inlet,1,None,None,PCU 004,Pretty,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0603.0001.02,Cook Inlet,1,None,None,PCU 004 Inj,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0592.0002.97,Cook Inlet,1,None,None,PCU 004,Pretty,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0603.0001.03,Cook Inlet,1,None,None,PCU 004,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0603.0001.98,Cook Inlet,1,None,None,PCU 004,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0603.0001.99,Cook Inlet,1,None,None,PCU 004,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0603.0001.01,Cook Inlet,1,None,None,PCU 004,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0592.0005.99,Cook Inlet,1,None,None,PCU 224-28,Pretty,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0592.0003.99,Cook Inlet,1,None,None,PCU State 001,Pretty,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0040.00,Cook Inlet,1,None,None,Pearl 2,Pearl,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0049.00,Cook Inlet,1,None,None,Pearl 2A,Pearl,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0052.00,Cook Inlet,1,None,None,Pearl 8,Pearl,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0591.0051.00,Cook Inlet,1,None,None,Pearl 9,Pearl,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0590.0001.00,Cook Inlet,1,None,None,Red 001,Red,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0590.0002.00,Cook Inlet,1,None,None,Red 002,Red,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0092.99,Cook Inlet,1,None,None,SCU 011-16,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0100.99,Cook Inlet,1,None,None,SCU 012-16,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0002.99,Cook Inlet,1,None,None,SCU 012-3,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0003.99,Cook Inlet,1,None,None,SCU 012-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0001.01,Cook Inlet,1,None,None,SCU 012A-10,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0002.01,Cook Inlet,1,None,None,SCU 012A-3,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0003.01,Cook Inlet,1,None,None,SCU 012A-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0003.02,Cook Inlet,1,None,None,SCU 012A-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0003.98,Cook Inlet,1,None,None,SCU 012A-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0012.05,Cook Inlet,1,None,None,SCU 012B-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0012.04,Cook Inlet,1,None,None,SCU 012B-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0094.99,Cook Inlet,1,None,None,SCU 013-3,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0004.00,Cook Inlet,1,None,None,SCU 013-34,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0004.01,Cook Inlet,1,None,None,SCU 013-34,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0004.99,Cook Inlet,1,None,None,SCU 013-34,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0005.01,Cook Inlet,1,None,None,SCU 013-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0005.02,Cook Inlet,1,None,None,SCU 013-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0006.02,Cook Inlet,1,None,None,SCU 013-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0006.00,Cook Inlet,1,None,None,SCU 013-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0006.01,Cook Inlet,1,None,None,SCU 013-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0005.03,Cook Inlet,1,None,None,SCU 013A-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0007.00,Cook Inlet,1,None,None,SCU 014-34,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0112.98,Cook Inlet,1,None,None,SCU 014-5,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0080.98,Cook Inlet,1,None,None,SCU 014-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0112.99,Cook Inlet,1,None,None,SCU 014A-5,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0080.99,Cook Inlet,1,None,None,SCU 014A-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0010.99,Cook Inlet,1,None,None,SCU 021-16,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0081.99,Cook Inlet,1,None,None,SCU 021-3,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0020.99,Cook Inlet,1,None,None,SCU 021-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0008.99,Cook Inlet,1,None,None,SCU 021-8,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0008.01,Cook Inlet,1,None,None,SCU 021-8,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0010.01,Cook Inlet,1,None,None,SCU 021A-16,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0020.01,Cook Inlet,1,None,None,SCU 021A-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0020.02,Cook Inlet,1,None,None,SCU 021A-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0020.98,Cook Inlet,1,None,None,SCU 021A-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0009.03,Cook Inlet,1,None,None,SCU 021A-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0009.02,Cook Inlet,1,None,None,SCU 021A-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0010.02,Cook Inlet,1,None,None,SCU 021B-16,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0010.03,Cook Inlet,1,None,None,SCU 021B-16,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0025.05,Cook Inlet,1,None,None,SCU 021C-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0025.04,Cook Inlet,1,None,None,SCU 021C-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0097.99,Cook Inlet,1,None,None,SCU 022-32,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0011.02,Cook Inlet,1,None,None,SCU 022-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0020.04,Cook Inlet,1,None,None,SCU 022B-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0020.05,Cook Inlet,1,None,None,SCU 022B-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0020.03,Cook Inlet,1,None,None,SCU 022B-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0013.98,Cook Inlet,1,None,None,SCU 023-3,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0013.99,Cook Inlet,1,None,None,SCU 023A-3,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0012.02,Cook Inlet,1,None,None,SCU 023A-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0012.03,Cook Inlet,1,None,None,SCU 023A-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0012.97,Cook Inlet,1,None,None,SCU 023A-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0013.02,Cook Inlet,1,None,None,SCU 023B-3,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0113.99,Cook Inlet,1,None,None,SCU 024-34,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0014.97,Cook Inlet,1,None,None,SCU 024-5,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0014.00,Cook Inlet,1,None,None,SCU 024-5,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0015.00,Cook Inlet,1,None,None,SCU 024-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0014.02,Cook Inlet,1,None,None,SCU 024A-5,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0014.98,Cook Inlet,1,None,None,SCU 024A-5,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0014.99,Cook Inlet,1,None,None,SCU 024A-5,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0015.01,Cook Inlet,1,None,None,SCU 024A-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0015.02,Cook Inlet,1,None,None,SCU 024A-9,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0111.98,Cook Inlet,1,None,None,SCU 031-16,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0011.05,Cook Inlet,1,None,None,SCU 031-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0011.03,Cook Inlet,1,None,None,SCU 031-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0011.04,Cook Inlet,1,None,None,SCU 031-4,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0019.00,Cook Inlet,1,None,None,SCU 031-8,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0594.0019.01,Cook Inlet,1,None,None,SCU 031-8,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
