"WELL_KEY","WELL_NAME","WELLHEAD_LATITUDE","WELLHEAD_LONGITUDE","SANDFACE_LATITUDE","SANDFACE_LONGITUDE","SANDFACE_DLS","SANDFACE_NTS","API_FM","COUNTRY","PROVINCE_STATE","FIELD_NAME","FIELD_CODE","POOL_NAME","POOL_CODE","FORMATION_NAME","FORMATION_CODE","COUNTY_PARRISH","AREA_NAME","NAD","KB_ELEVATION","GROUND_ELEVATION","CASING_FLANGE_ELEVATION","WELL_STATUS","ENTITY_NO","PRIMARY_FLUID","CURRENT_STATUS","STATUS_DATE","UNIT","UNIT_CODE","NUM_OF_FRACS","WELL_ALIAS","BASIN","BASIN_CODE","BATTERY","BATTERY_CODE","BOTTOM_PERFORATION_MD","BOTTOM_PERFORATION_TVD","DISTRICT","ENTITY_LOCATION","GAS_GATHERER","LATERAL_CODE","LATERAL_NAME","LICENSE_DATE","METER_NUMBER","OIL_CONDENSATE_GATHERER","ONSHORE_OFFSHORE","ORIGINAL_OPERATOR","ORIGINAL_OPERATOR_CODE","PLANT_CODE","PLANT_NAME","PLANT_TYPE","PLANT_TYPE_DESCRIPTION","PLUGBACK_DEPTH_MD","PLUGBACK_DEPTH_TVD","RIG_RELEASE_DATE","SPUD_DATE","TOP_PERFORATION_MD","TOP_PERFORATION_TVD","TOTAL_DEPTH_MD","TOTAL_DEPTH_TVD","WELL_TYPE","USER_SPECIFIED_CUSTOM_ATTR_1","USER_SPECIFIED_CUSTOM_ATTR_2","USER_SPECIFIED_CUSTOM_ATTR_N"
"50.0589.0036","MGS Dillon 014 Tertiary Sys PA",60.7354109559509,-151.513004137631,60.728907459112,-151.519214695602,NA,NA,"507332028100","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,100,NA,NA,"SI",NA,"SI",NA,NA,NA,NA,NA,"Dillon 014 Tertiary Sys PA","Cook Inlet",1,"Dillon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1975-12-02",NA,NA,10500,NA,NA,NA,NA,NA
"50.0589.0037","MGS Dillon 015 Tertiary Sys PA",60.7354170722401,-151.513044045047,60.7160492231931,-151.526718090168,NA,NA,"507332029000","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,110,NA,NA,"SI",NA,"SI",NA,NA,NA,NA,NA,"Dillon 015 Tertiary Sys PA","Cook Inlet",1,"Dillon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1976-05-03",NA,NA,13133,NA,NA,NA,NA,NA
"50.0589.0038","MGS Dillon 017 Tertiary Sys PA",60.7354446463534,-151.512433380196,60.7305166043579,-151.526326740287,NA,NA,"507332045800","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,127,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"Dillon 017 Tertiary Sys PA","Cook Inlet",1,"Dillon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1994-04-15",NA,NA,11484,NA,NA,NA,NA,NA
"50.0589.0039","MGS Dillon 016 Tertiary Sys PA",60.7354514065572,-151.512450183129,60.7450113833687,-151.52036111987,NA,NA,"507332045900","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,127,NA,NA,"SI",NA,"SI",NA,NA,NA,NA,NA,"Dillon 016 Tertiary Sys PA","Cook Inlet",1,"Dillon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1994-04-18",NA,NA,11709,NA,NA,NA,NA,NA
"50.0589.0040","MGS Dillon 018 Tertiary Sys PA",60.7354458253646,-151.512411362095,60.7173998745047,-151.534120794839,NA,NA,"507332046000","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,127,NA,NA,"SI",NA,"SI",NA,NA,NA,NA,NA,"Dillon 018 Tertiary Sys PA","Cook Inlet",1,"Dillon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1994-07-22",NA,NA,13730,NA,NA,NA,NA,NA
"50.0589.0041","MGS Dillon 001 Tertiary PA Pre-HAK",60.7354458253646,-151.512411362095,60.7173998745047,-151.534120794839,NA,NA,"507332046000","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,127,NA,NA,"SI",NA,"SI",NA,NA,NA,NA,NA,"Dillon 001 Tertiary PA Pre-HAK","Cook Inlet",1,"Dillon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1994-07-22",NA,NA,13730,NA,NA,NA,NA,NA
"50.0589.0042","MGS Dillon 010 Tertiary(BCD)Pre-HAK",60.8292329541376,-151.483968268121,60.8466050915518,-151.479175108245,NA,NA,"507332000200","USA","AK","Middle Ground Shoal - 50.0589",NA,"HEMLOCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,79,NA,NA,"PAOW",NA,"PAOW",NA,NA,NA,NA,NA,"Dillon 010 Tertiary(BCD)Pre-HAK","Cook Inlet",1,"Dillon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNION OIL CO OF CALI",NA,NA,NA,NA,NA,NA,NA,NA,"1967-02-05",NA,NA,12500,NA,NA,NA,NA,NA
"50.0589.0043","MGS Baker 010 ADL 17595",NA,NA,NA,NA,NA,NA,"501332000200","USA","AK","Middle Ground Shoal - 50.0589",NA,NA,NA,"None",NA,"Kenai Quad","Cook Inlet Offshore - CIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baker 010 ADL","Cook Inlet",1,"Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50.0589.0044","MGS A 011-01 ADL 18754",60.7957930685953,-151.49586725477,60.8188582347198,-151.484967474269,NA,NA,"507331007800","USA","AK","Middle Ground Shoal - 50.0589",NA,"653HMCK",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 011-01 ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL OIL CO",NA,NA,NA,NA,NA,NA,NA,NA,"1966-06-28",NA,NA,13238,NA,NA,NA,NA,NA
"50.0589.0045","MGS A 013LN-01 ADL 18754 (BCD)(EFG)",60.7957863065928,-151.495906913973,60.814948710015,-151.490977236111,NA,NA,"507331007961","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 013LN-01 ADL 18754 (BCD)(EFG)","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1994-08-30",NA,NA,12641,NA,NA,NA,NA,NA
"50.0589.0046","MGS A 044-02 Inj ADL 18754",60.7959382083816,-151.495517217945,60.8102616827305,-151.49131921501,NA,NA,"507331008001","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"A 044-02 Inj ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1984-07-15",NA,NA,11997,NA,NA,NA,NA,NA
"50.0589.0047","MGS A 012-01LN ADL 18754 (EFG)",60.7957936783357,-151.495888726084,60.8183788358147,-151.489888897255,NA,NA,"507331008162","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 012-01LN ADL 18754 (EFG)","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1994-10-30",NA,NA,13821,NA,NA,NA,NA,NA
"50.0589.0048","MGS A 043-11RD ADL 18754",60.7957971748997,-151.495894151694,60.7976813337266,-151.503606224947,NA,NA,"507331008201","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 043-11RD ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1995-05-16",NA,NA,10108,NA,NA,NA,NA,NA
"50.0589.0049","MGS A 011-12 Inj ADL 18754",60.7959104597999,-151.49552001124,60.8042133031015,-151.492787690999,NA,NA,"507331008300","USA","AK","Middle Ground Shoal - 50.0589",NA,"655KENI",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"A 011-12 Inj ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL OIL CO",NA,NA,NA,NA,NA,NA,NA,NA,"1966-10-01",NA,NA,9375,NA,NA,NA,NA,NA
"50.0589.0050","MGS A 034-11RD3 ADL 18756",60.7957720811167,-151.495850151463,60.7895227272921,-151.504802627239,NA,NA,"507331008403","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 034-11RD3 ADL 18756","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"2000-09-27",NA,NA,10750,NA,NA,NA,NA,NA
"50.0589.0051","MGS A 022-14LS ADL 18754 (EFG)",60.7957648002054,-151.495891899791,60.7796656090807,-151.512680991435,NA,NA,"507331008562","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 022-14LS ADL 18754 (EFG)","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1994-06-08",NA,NA,12880,NA,NA,NA,NA,NA
"50.0589.0052","MGS A 034-14RD2 ADL 18756",60.7957638640112,-151.495868187367,60.7860968984531,-151.511348237531,NA,NA,"507331008602","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 034-14RD2 ADL 18756","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"2001-08-25",NA,NA,11840,NA,NA,NA,NA,NA
"50.0589.0053","MGS A 011-13RD Inj ADL 18754",60.7959103347941,-151.495541056275,60.7897840882651,-151.494074104636,NA,NA,"507332000701","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"A 011-13RD Inj ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1981-03-24",NA,NA,10200,NA,NA,NA,NA,NA
"50.0589.0054","MGS A 032-11RD ADL 18754",60.7959389044569,-151.495540764894,60.8003693012024,-151.501533093378,NA,NA,"507332001701","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 032-11RD ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1993-08-31",NA,NA,10235,NA,NA,NA,NA,NA
"50.0589.0055","MGS A 044-11 WDW ADL 18754",60.7959316226463,-151.495558229728,60.7919396435997,-151.498035456371,NA,NA,"507332002700","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"SIINJ",NA,"SIINJ",NA,NA,NA,NA,NA,"A 044-11 WDW ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1967-07-09",NA,NA,9260,NA,NA,NA,NA,NA
"50.0589.0056","MGS A 042-14 ADL 18754",60.7959290299009,-151.495501169543,60.7850801483302,-151.494715833869,NA,NA,"507332002900","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 042-14 ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1967-08-14",NA,NA,10800,NA,NA,NA,NA,NA
"50.0589.0057","MGS C 034-23 Inj ADL 18756",60.7639035279255,-151.502357676366,60.764205884494,-151.504145676082,NA,NA,"507332004100","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"C 034-23 Inj ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1967-09-13",NA,NA,9642,NA,NA,NA,NA,NA
"50.0589.0058","MGS A 012-12RD ADL 18754",60.7956276472981,-151.495574343781,60.8005876511992,-151.501956103891,NA,NA,"507332004401","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 012-12RD ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"2001-02-09",NA,NA,10505,NA,NA,NA,NA,NA
"50.0589.0059","MGS C 031-26RD ADL 18756",60.7639055037361,-151.502332712085,60.7582628289665,-151.504173993035,NA,NA,"507332005201","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"C 031-26RD ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"2004-09-07",NA,NA,10093,NA,NA,NA,NA,NA
"50.0589.0060","MGS A 033-14 Inj ADL 18754",60.7955988411137,-151.495600881875,60.7816102913819,-151.503463693195,NA,NA,"507332005700","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"A 033-14 Inj ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1967-11-02",NA,NA,10555,NA,NA,NA,NA,NA
"50.0589.0061","MGS A 014-01LN2 ADL 18754 (EFG)",60.7956358329274,-151.495591129627,60.8140253850635,-151.491379247454,NA,NA,"507332006762","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 014-01LN2 ADL 18754 (EFG)","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"2000-12-07",NA,NA,11992,NA,NA,NA,NA,NA
"50.0589.0062","MGS C 023-26 Inj ADL 18756",60.7639095956514,-151.502382682015,60.7531618140665,-151.510961025431,NA,NA,"507332007100","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"C 023-26 Inj ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1967-12-10",NA,NA,10750,NA,NA,NA,NA,NA
"50.0589.0063","MGS C 024-26RD ADL 18756",60.7639162758155,-151.502323707173,60.7499698305433,-151.508995227048,NA,NA,"507332007801","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"C 024-26RD ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1979-09-27",NA,NA,11208,NA,NA,NA,NA,NA
"50.0589.0064","MGS C 034-26 ADL 18756",60.7639290974499,-151.502327103913,60.7499745277024,-151.503418692918,NA,NA,"507332009300","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"C 034-26 ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1968-03-05",NA,NA,11232,NA,NA,NA,NA,NA
"50.0589.0065","MGS C 023-23 Inj ADL 18756",60.7639329564408,-151.502375944294,60.7688839194574,-151.509382573147,NA,NA,"507332010200","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"C 023-23 Inj ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1968-04-17",NA,NA,9660,NA,NA,NA,NA,NA
"50.0589.0066","MGS C 022-26RD ADL 18756",60.7639232509573,-151.502384998669,60.7574132502214,-151.508783835106,NA,NA,"507332011201","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"C 022-26RD ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1976-09-16",NA,NA,10027,NA,NA,NA,NA,NA
"50.0589.0067","MGS C 021A-23 ADL 18756",60.763828857216,-151.501993539071,60.7770889893654,-151.511652893666,NA,NA,"507332012902","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"C 021A-23 ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1991-05-11",NA,NA,12290,NA,NA,NA,NA,NA
"50.0589.0068","MGS C 012-23 ADL 18756",60.7638346479507,-151.502013944688,60.7715489407311,-151.512585748733,NA,NA,"507332013701","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"C 012-23 ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1990-03-10",NA,NA,11895,NA,NA,NA,NA,NA
"50.0589.0069","MGS C 024-23 Inj ADL 18756",60.7638219351343,-151.50204970533,60.763816137205,-151.509398538811,NA,NA,"507332014501","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"C 024-23 Inj ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1968-11-24",NA,NA,9555,NA,NA,NA,NA,NA
"50.0589.0070","MGS C 041-23RD Inj ADL 18756",60.7638194170326,-151.501981351458,60.7906235262548,-151.508547933041,NA,NA,"507332016301","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"INJ",NA,"INJ",NA,NA,NA,NA,NA,"C 041-23RD Inj ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"2005-01-27",NA,NA,14410,NA,NA,NA,NA,NA
"50.0589.0072","MGS A 041A-11RD2 ADL 18754",60.7959176813559,-151.495503048227,60.8114152332265,-151.492159760065,NA,NA,"507332017903","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 041A-11RD2 ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1995-08-19",NA,NA,12047,NA,NA,NA,NA,NA
"50.0589.0073","MGS A 013-12RD ADL 18754",60.7955984355194,-151.495578299899,60.7945254310039,-151.489638095222,NA,NA,"507332019101","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 013-12RD ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1974-05-04",NA,NA,9900,NA,NA,NA,NA,NA
"50.0589.0074","MGS A 023-01RD ADL 18754 (BCD)(EFG)",60.7956304693707,-151.495630517235,60.8181457495268,-151.489673345948,NA,NA,"507332023860","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 023-01RD ADL 18754 (BCD)(EFG)","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"2001-05-20",NA,NA,13842,NA,NA,NA,NA,NA
"50.0589.0075","MGS C 032-23RD2 ADL 18756",60.7639340491172,-151.502349148994,60.7836990765512,-151.513166487743,NA,NA,"507332025102","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,105,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"C 032-23RD2 ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"2002-03-09",NA,NA,13155,NA,NA,NA,NA,NA
"50.0589.0076","MGS C 044-14RD WDW ADL 18756",60.7638113384226,-151.502043057541,60.7795902611817,-151.50043402561,NA,NA,"507332025201","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,106,NA,NA,"SIINJ",NA,"SIINJ",NA,NA,NA,NA,NA,"C 044-14RD WDW ADL 18756","Cook Inlet",1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SHELL WESTERN E&P IN",NA,NA,NA,NA,NA,NA,NA,NA,"1978-02-02",NA,NA,11400,NA,NA,NA,NA,NA
"50.0589.0077","MGS A 024-01RD ADL 18754",60.7956057209273,-151.495557980616,60.8069605287055,-151.475487495751,NA,NA,"507332025801","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 024-01RD ADL 18754","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1995-03-28",NA,NA,11994,NA,NA,NA,NA,NA
"50.0589.0078","MGS A 031-14LW ADL 18756 (EFG)",60.795920624837,-151.495560572462,60.7878387989215,-151.511196395997,NA,NA,"507332030562","USA","AK","Middle Ground Shoal - 50.0589",NA," ",NA,"None",NA,"Kenai Quad-Offshore","Cook Inlet Offshore - CIO",NA,116,NA,NA,"OIL",NA,"OIL",NA,NA,NA,NA,NA,"A 031-14LW ADL 18756 (EFG)","Cook Inlet",1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,"1994-04-08",NA,NA,11708,NA,NA,NA,NA,NA
