WELL_KEY,Parent,API_FM,FIELD_NAME,Field,WELL_NAME,Well,Pad
50.0594.0111.99,50.0594.0111,5013320190,Swanson River - 50.0594,Swanson River,SRF SCU 031A-16 Hemlock Pre-HAK,SCU 031A-16 Hemlock Pre-HAK,
50.0594.0002.03,50.0594.0002,5013310099,Swanson River - 50.0594,Swanson River,SRF SCU 031B-4 Hemlock Oil PA (G),SCU 031B-4 Hemlock Oil PA (G),
50.0594.0002.02,50.0594.0002,5013310099,Swanson River - 50.0594,Swanson River,SRF SCU 031B-4 Hemlock Oil PA (H),SCU 031B-4 Hemlock Oil PA (H),
50.0594.0099.98,50.0594.0099,5013310112,Swanson River - 50.0594,Swanson River,SRF SCU 032-5 Hemlock Pre-HAK,SCU 032-5 Hemlock Pre-HAK,
50.0594.0021.01,50.0594.0021,5013310118,Swanson River - 50.0594,Swanson River,SRF SCU 032-8 Hemlock OIl PA (G),SCU 032-8 Hemlock OIl PA (G),
50.0594.0021.00,50.0594.0021,5013310118,Swanson River - 50.0594,Swanson River,SRF SCU 032-8 Hemlock Oil PA (H),SCU 032-8 Hemlock Oil PA (H),
50.0594.0022.98,50.0594.0022,5013310127,Swanson River - 50.0594,Swanson River,SRF SCU 032-9 Hemlock Pre-HAK,SCU 032-9 Hemlock Pre-HAK,
50.0594.0099.99,50.0594.0099,5013310112,Swanson River - 50.0594,Swanson River,SRF SCU 032A-5 Hemlock Pre-HAK,SCU 032A-5 Hemlock Pre-HAK,
50.0594.0022.99,50.0594.0022,5013310127,Swanson River - 50.0594,Swanson River,SRF SCU 032A-9 Hemlock Pre-HAK,SCU 032A-9 Hemlock Pre-HAK,
50.0594.0022.03,50.0594.0022,5013310127,Swanson River - 50.0594,Swanson River,SRF SCU 032B-9 Hemlock Oil PA (G),SCU 032B-9 Hemlock Oil PA (G),
50.0594.0022.02,50.0594.0022,5013310127,Swanson River - 50.0594,Swanson River,SRF SCU 032B-9 Hemlock Oil PA (H),SCU 032B-9 Hemlock Oil PA (H),
50.0594.0024.01,50.0594.0024,5013320293,Swanson River - 50.0594,Swanson River,SRF SCU 033-33 Hemlock Oil PA (G),SCU 033-33 Hemlock Oil PA (G),
50.0594.0024.00,50.0594.0024,5013320293,Swanson River - 50.0594,Swanson River,SRF SCU 033-33 Hemlock Oil PA (H),SCU 033-33 Hemlock Oil PA (H),
50.0594.0024.99,50.0594.0024,5013320293,Swanson River - 50.0594,Swanson River,SRF SCU 033-33 PARENT Hemlo Pre-HAK,SCU 033-33 PARENT Hemlo Pre-HAK,
50.0594.0025.01,50.0594.0025,5013320276,Swanson River - 50.0594,Swanson River,SRF SCU 033-5 Hemlock Oil PA (G),SCU 033-5 Hemlock Oil PA (G),
50.0594.0025.00,50.0594.0025,5013320276,Swanson River - 50.0594,Swanson River,SRF SCU 033-5 Hemlock Oil PA (H),SCU 033-5 Hemlock Oil PA (H),
50.0594.0025.99,50.0594.0025,5013320276,Swanson River - 50.0594,Swanson River,SRF SCU 033-5 PARENT Hemlo Pre-HAK,SCU 033-5 PARENT Hemlo Pre-HAK,
50.0594.0114.98,50.0594.0114,5013320241,Swanson River - 50.0594,Swanson River,SRF SCU 033-8 Hemlock Pre-HAK,SCU 033-8 Hemlock Pre-HAK,
50.0594.0114.99,50.0594.0114,5013320241,Swanson River - 50.0594,Swanson River,SRF SCU 033A-8 Hemlock Pre-HAK,SCU 033A-8 Hemlock Pre-HAK,
50.0594.0101.99,50.0594.0101,5013310133,Swanson River - 50.0594,Swanson River,SRF SCU 034-16 Hemlock Pre-HAK,SCU 034-16 Hemlock Pre-HAK,
50.0594.0091.99,50.0594.0091,5013310165,Swanson River - 50.0594,Swanson River,SRF SCU 034-33 Hemlock Pre-HAK,SCU 034-33 Hemlock Pre-HAK,
50.0594.0027.00,50.0594.0027,5013310108,Swanson River - 50.0594,Swanson River,SRF SCU 034-4 Hemlock Oil PA (G),SCU 034-4 Hemlock Oil PA (G),
50.0594.0027.01,50.0594.0027,5013310108,Swanson River - 50.0594,Swanson River,SRF SCU 034-4 Hemlock Oil PA (H),SCU 034-4 Hemlock Oil PA (H),
50.0594.0027.99,50.0594.0027,5013310108,Swanson River - 50.0594,Swanson River,SRF SCU 034-4 PARENT Hemlo Pre-HAK,SCU 034-4 PARENT Hemlo Pre-HAK,
50.0594.0083.99,50.0594.0083,5013310113,Swanson River - 50.0594,Swanson River,SRF SCU 034-5 Hemlock Pre-HAK,SCU 034-5 Hemlock Pre-HAK,
50.0594.0085.99,50.0594.0085,5013310119,Swanson River - 50.0594,Swanson River,SRF SCU 034-8 Hemlock Pre-HAK,SCU 034-8 Hemlock Pre-HAK,
50.0594.0028.01,50.0594.0028,5013310128,Swanson River - 50.0594,Swanson River,SRF SCU 034-9 Hemlock Oil PA (G),SCU 034-9 Hemlock Oil PA (G),
50.0594.0028.00,50.0594.0028,5013310128,Swanson River - 50.0594,Swanson River,SRF SCU 034-9 Hemlock Oil PA (H),SCU 034-9 Hemlock Oil PA (H),
50.0594.0084.99,50.0594.0084,5013310114,Swanson River - 50.0594,Swanson River,SRF SCU 041-5 Hemlock Pre-HAK,SCU 041-5 Hemlock Pre-HAK,
50.0594.0030.97,50.0594.0030,5013310129,Swanson River - 50.0594,Swanson River,SRF SCU 041-9 Hemlock Pre-HAK,SCU 041-9 Hemlock Pre-HAK,
50.0594.0031.03,50.0594.0031,5013310109,Swanson River - 50.0594,Swanson River,SRF SCU 041A-4 Hemlock Oil PA (H),SCU 041A-4 Hemlock Oil PA (H),
50.0594.0029.02,50.0594.0029,5013310120,Swanson River - 50.0594,Swanson River,SRF SCU 041A-8 Hemlock Oil PA (G),SCU 041A-8 Hemlock Oil PA (G),
50.0594.0029.01,50.0594.0029,5013310120,Swanson River - 50.0594,Swanson River,SRF SCU 041A-8 Hemlock Oil PA (H),SCU 041A-8 Hemlock Oil PA (H),
50.0594.0030.98,50.0594.0030,5013310129,Swanson River - 50.0594,Swanson River,SRF SCU 041A-9 Hemlock Pre-HAK,SCU 041A-9 Hemlock Pre-HAK,
50.0594.0031.06,50.0594.0031,5013310109,Swanson River - 50.0594,Swanson River,SRF SCU 041B-4 (H) Flood Recovery,SCU 041B-4 (H) Flood Recovery,
50.0594.0031.05,50.0594.0031,5013310109,Swanson River - 50.0594,Swanson River,SRF SCU 041B-4 Hemlock Oil PA (G),SCU 041B-4 Hemlock Oil PA (G),
50.0594.0031.04,50.0594.0031,5013310109,Swanson River - 50.0594,Swanson River,SRF SCU 041B-4 Hemlock Oil PA (H),SCU 041B-4 Hemlock Oil PA (H),
50.0594.0030.03,50.0594.0030,5013310129,Swanson River - 50.0594,Swanson River,SRF SCU 041B-9 Hemlock Oil PA (H),SCU 041B-9 Hemlock Oil PA (H),
50.0594.0030.99,50.0594.0030,5013310129,Swanson River - 50.0594,Swanson River,SRF SCU 041B-9 Hemlock Pre-HAK,SCU 041B-9 Hemlock Pre-HAK,
50.0594.0030.04,50.0594.0030,5013310129,Swanson River - 50.0594,Swanson River,SRF SCU 041B-9 Tyonek Gas PA,SCU 041B-9 Tyonek Gas PA,
50.0594.0031.02,50.0594.0031,5013310109,Swanson River - 50.0594,Swanson River,SRF SCU 042-4 Hemlock Oil PA (G),SCU 042-4 Hemlock Oil PA (G),
50.0594.0031.01,50.0594.0031,5013310109,Swanson River - 50.0594,Swanson River,SRF SCU 042-4 Hemlock Oil PA (H),SCU 042-4 Hemlock Oil PA (H),
50.0594.0031.98,50.0594.0031,5013310109,Swanson River - 50.0594,Swanson River,SRF SCU 042-4 PARENT Hemlo Pre-HAK,SCU 042-4 PARENT Hemlo Pre-HAK,
50.0594.0032.98,50.0594.0032,5013320232,Swanson River - 50.0594,Swanson River,SRF SCU 042-5 Hemlock Pre-HAK,SCU 042-5 Hemlock Pre-HAK,
50.0594.0032.02,50.0594.0032,5013320232,Swanson River - 50.0594,Swanson River,SRF SCU 042A-5 Hemlock Oil PA (H),SCU 042A-5 Hemlock Oil PA (H),
50.0594.0032.03,50.0594.0032,5013320232,Swanson River - 50.0594,Swanson River,SRF SCU 042A-5 Tyonek Gas PA,SCU 042A-5 Tyonek Gas PA,
50.0594.0032.99,50.0594.0032,5013320232,Swanson River - 50.0594,Swanson River,SRF SCU 042A-5 Tyonek Pre-HAK,SCU 042A-5 Tyonek Pre-HAK,
50.0594.0033.01,50.0594.0033,5013320363,Swanson River - 50.0594,Swanson River,SRF SCU 042B-5 Beluga Gas PA,SCU 042B-5 Beluga Gas PA,
50.0594.0033.00,50.0594.0033,5013320363,Swanson River - 50.0594,Swanson River,SRF SCU 042B-5 Hemlock Oil PA (H),SCU 042B-5 Hemlock Oil PA (H),
50.0594.0033.02,50.0594.0033,5013320363,Swanson River - 50.0594,Swanson River,SRF SCU 042B-5 Tyonek Gas PA,SCU 042B-5 Tyonek Gas PA,
50.0594.0082.99,50.0594.0082,5013310110,Swanson River - 50.0594,Swanson River,SRF SCU 043-4 Hemlock (G) Pre-HAK,SCU 043-4 Hemlock (G) Pre-HAK,
50.0594.0082.97,50.0594.0082,5013310110,Swanson River - 50.0594,Swanson River,SRF SCU 043-4 Hemlock Pre-HAK,SCU 043-4 Hemlock Pre-HAK,
50.0594.0034.01,50.0594.0034,5013310111,Swanson River - 50.0594,Swanson River,SRF SCU 043-4 WDW Hemlock Oil PA,SCU 043-4 WDW Hemlock Oil PA,
50.0594.0036.98,50.0594.0036,5013310121,Swanson River - 50.0594,Swanson River,SRF SCU 043-8 Hemlock Pre-HAK,SCU 043-8 Hemlock Pre-HAK,
50.0594.0035.00,50.0594.0035,5013310130,Swanson River - 50.0594,Swanson River,SRF SCU 043-9 Hemlock Oil PA (H),SCU 043-9 Hemlock Oil PA (H),
50.0594.0005.99,50.0594.0005,5013310115,Swanson River - 50.0594,Swanson River,SRF SCU 043A-05 Hemlock Pre-HAK,SCU 043A-05 Hemlock Pre-HAK,
50.0594.0026.03,50.0594.0026,5013310168,Swanson River - 50.0594,Swanson River,SRF SCU 043A-33 (H) Flood Recovery,SCU 043A-33 (H) Flood Recovery,
50.0594.0026.02,50.0594.0026,5013310168,Swanson River - 50.0594,Swanson River,SRF SCU 043A-33 Hemlock Oil PA (H),SCU 043A-33 Hemlock Oil PA (H),
50.0594.0082.98,50.0594.0082,5013310110,Swanson River - 50.0594,Swanson River,SRF SCU 043A-4 Hemlock Pre-HAK,SCU 043A-4 Hemlock Pre-HAK,
50.0594.0082.96,50.0594.0082,5013310110,Swanson River - 50.0594,Swanson River,SRF SCU 043A-4 PARENT Pre-HAK,SCU 043A-4 PARENT Pre-HAK,
50.0594.0036.99,50.0594.0036,5013310121,Swanson River - 50.0594,Swanson River,SRF SCU 043A-8 Hemlock Pre-HAK,SCU 043A-8 Hemlock Pre-HAK,
50.0594.0036.02,50.0594.0036,5013310121,Swanson River - 50.0594,Swanson River,SRF SCU 043B-8 Hemlock Oil PA (H),SCU 043B-8 Hemlock Oil PA (H),
50.0594.0036.03,50.0594.0036,5013310121,Swanson River - 50.0594,Swanson River,SRF SCU 043B-8 Tyonek Gas PA,SCU 043B-8 Tyonek Gas PA,
50.0594.0055.02,50.0594.0055,5013320237,Swanson River - 50.0594,Swanson River,SRF SCU 043C-33 Hemlock Oil PA (H),SCU 043C-33 Hemlock Oil PA (H),
50.0594.0055.01,50.0594.0055,5013320237,Swanson River - 50.0594,Swanson River,SRF SCU 044-33 Hemlock Oil PA (H),SCU 044-33 Hemlock Oil PA (H),
50.0594.0037.01,50.0594.0037,5013320268,Swanson River - 50.0594,Swanson River,SRF SCU 044-4 Hemlock Oil PA (G),SCU 044-4 Hemlock Oil PA (G),
50.0594.0037.00,50.0594.0037,5013320268,Swanson River - 50.0594,Swanson River,SRF SCU 044-4 Hemlock Oil PA (H),SCU 044-4 Hemlock Oil PA (H),
50.0594.0025.03,50.0594.0025,5013320276,Swanson River - 50.0594,Swanson River,SRF SCU 044-5 Hemlock Oil PA (G),SCU 044-5 Hemlock Oil PA (G),
50.0594.0025.02,50.0594.0025,5013320276,Swanson River - 50.0594,Swanson River,SRF SCU 044-5 Hemlock Oil PA (H),SCU 044-5 Hemlock Oil PA (H),
50.0594.0093.98,50.0594.0093,5013320264,Swanson River - 50.0594,Swanson River,SRF SCU 044-8 Hemlock Pre-HAK,SCU 044-8 Hemlock Pre-HAK,
50.0594.0093.99,50.0594.0093,5013320264,Swanson River - 50.0594,Swanson River,SRF SCU 044A-8 Hemlock Pre-HAK,SCU 044A-8 Hemlock Pre-HAK,
50.0594.0007.02,50.0594.0007,5013310170,Swanson River - 50.0594,Swanson River,SRF SCU 044B-33 (H) Flood Recovery,SCU 044B-33 (H) Flood Recovery,
50.0594.0007.01,50.0594.0007,5013310170,Swanson River - 50.0594,Swanson River,SRF SCU 044B-33 Hemlock Oil PA (H),SCU 044B-33 Hemlock Oil PA (H),
50.0594.0034.99,50.0594.0034,5013310111,Swanson River - 50.0594,Swanson River,SRF SCU 243-4 Tyonek Pre-HAK,SCU 243-4 Tyonek Pre-HAK,
50.0594.0039.00,50.0594.0039,5013310122,Swanson River - 50.0594,Swanson River,SRF SCU 243-8 Tyonek Gas PA,SCU 243-8 Tyonek Gas PA,
50.0594.0040.00,50.0594.0040,5013320489,Swanson River - 50.0594,Swanson River,SRF SCU 243B-4 Tyonek Gas PA,SCU 243B-4 Tyonek Gas PA,
50.0594.0016.00,50.0594.0016,5013310123,Swanson River - 50.0594,Swanson River,SRF SCU 312-9 Hemlock Oil PA (H),SCU 312-9 Hemlock Oil PA (H),
50.0594.0016.01,50.0594.0016,5013310123,Swanson River - 50.0594,Swanson River,SRF SCU 312-9 Tyonek Gas PA,SCU 312-9 Tyonek Gas PA,
50.0594.0017.00,50.0594.0017,5013310100,Swanson River - 50.0594,Swanson River,SRF SCU 314-3 Hemlock Oil PA (H),SCU 314-3 Hemlock Oil PA (H),
50.0594.0018.01,50.0594.0018,5013310104,Swanson River - 50.0594,Swanson River,SRF SCU 314-4 Hemlock Oil PA (G),SCU 314-4 Hemlock Oil PA (G),
50.0594.0018.00,50.0594.0018,5013310104,Swanson River - 50.0594,Swanson River,SRF SCU 314-4 Hemlock Oil PA (H),SCU 314-4 Hemlock Oil PA (H),
50.0594.0009.99,50.0594.0009,5013310125,Swanson River - 50.0594,Swanson River,SRF SCU 321-9 Hemlock (G) Pre-HAK,SCU 321-9 Hemlock (G) Pre-HAK,
50.0594.0009.98,50.0594.0009,5013310125,Swanson River - 50.0594,Swanson River,SRF SCU 321-9 Hemlock (H) Pre-HAK,SCU 321-9 Hemlock (H) Pre-HAK,
50.0594.0018.02,50.0594.0018,5013310104,Swanson River - 50.0594,Swanson River,SRF SCU 322C-4 GINJ Hemlock Oil PA,SCU 322C-4 GINJ Hemlock Oil PA,
50.0594.0018.03,50.0594.0018,5013310104,Swanson River - 50.0594,Swanson River,SRF SCU 322C-4 Hemlock Oil PA (H),SCU 322C-4 Hemlock Oil PA (H),
50.0594.0011.99,50.0594.0011,5013310106,Swanson River - 50.0594,Swanson River,SRF SCU 323-4 Hemlock (G) Pre-HAK,SCU 323-4 Hemlock (G) Pre-HAK,
50.0594.0011.98,50.0594.0011,5013310106,Swanson River - 50.0594,Swanson River,SRF SCU 323-4 Hemlock (H) Pre-HAK,SCU 323-4 Hemlock (H) Pre-HAK,
50.0594.0012.98,50.0594.0012,5013310126,Swanson River - 50.0594,Swanson River,SRF SCU 323-9 Hemlock (G) Pre-HAK,SCU 323-9 Hemlock (G) Pre-HAK,
50.0594.0012.99,50.0594.0012,5013310126,Swanson River - 50.0594,Swanson River,SRF SCU 323-9 Hemlock (H) Pre-HAK,SCU 323-9 Hemlock (H) Pre-HAK,
50.0594.0023.01,50.0594.0023,5013310107,Swanson River - 50.0594,Swanson River,SRF SCU 332-4 Hemlock Oil PA (G),SCU 332-4 Hemlock Oil PA (G),
50.0594.0023.99,50.0594.0023,5013310107,Swanson River - 50.0594,Swanson River,SRF SCU 332-4 Hemlock Pre-HAK,SCU 332-4 Hemlock Pre-HAK,
50.0594.0031.99,50.0594.0031,5013310109,Swanson River - 50.0594,Swanson River,SRF SCU 341-4 Hemlock Pre-HAK,SCU 341-4 Hemlock Pre-HAK,
50.0594.0029.99,50.0594.0029,5013310120,Swanson River - 50.0594,Swanson River,SRF SCU 341-8 Hemlock Pre-HAK,SCU 341-8 Hemlock Pre-HAK,
50.0594.0026.01,50.0594.0026,5013310168,Swanson River - 50.0594,Swanson River,SRF SCU 343-33 Hemlock Oil PA (G),SCU 343-33 Hemlock Oil PA (G),
50.0594.0026.00,50.0594.0026,5013310168,Swanson River - 50.0594,Swanson River,SRF SCU 343-33 Hemlock Oil PA (H),SCU 343-33 Hemlock Oil PA (H),
50.0594.0024.02,50.0594.0024,5013320293,Swanson River - 50.0594,Swanson River,SRF SCU 344-33 GINJ Hemlock Oil PA,SCU 344-33 GINJ Hemlock Oil PA,
50.0594.0024.03,50.0594.0024,5013320293,Swanson River - 50.0594,Swanson River,SRF SCU 344-33 Hemlock Oil PA (H),SCU 344-33 Hemlock Oil PA (H),
50.0594.0001.00,50.0594.0001,5013320206,Swanson River - 50.0594,Swanson River,SRF SCU 412-10 Hemlock Pre-HA (DNU),SCU 412-10 Hemlock Pre-HA (DNU),
50.0594.0001.99,50.0594.0001,5013320206,Swanson River - 50.0594,Swanson River,SRF SCU 412-10 Hemlock Pre-HAK,SCU 412-10 Hemlock Pre-HAK,
50.0594.0123.01,50.0594.0123,5013320612,Swanson River - 50.0594,Swanson River,SRF SRU 011-22 Hemlock Oil PA (G),SRU 011-22 Hemlock Oil PA (G),
50.0594.0123.00,50.0594.0123,5013320612,Swanson River - 50.0594,Swanson River,SRF SRU 011-22 Hemlock Oil PA (H),SRU 011-22 Hemlock Oil PA (H),
50.0594.0045.02,50.0594.0045,5013310138,Swanson River - 50.0594,Swanson River,SRF SRU 012-15 Beluga Gas PA,SRU 012-15 Beluga Gas PA,
50.0594.0045.99,50.0594.0045,5013310138,Swanson River - 50.0594,Swanson River,SRF SRU 012-15 Hemlock Pre-HAK,SRU 012-15 Hemlock Pre-HAK,
50.0594.0045.03,50.0594.0045,5013310138,Swanson River - 50.0594,Swanson River,SRF SRU 012-15 Sterling Gas PA,SRU 012-15 Sterling Gas PA,
50.0594.0045.01,50.0594.0045,5013310138,Swanson River - 50.0594,Swanson River,SRF SRU 012-15 Tyonek Gas PA,SRU 012-15 Tyonek Gas PA,
50.0594.0089.99,50.0594.0089,5013310152,Swanson River - 50.0594,Swanson River,SRF SRU 012-27 Hemlock Pre-HAK,SRU 012-27 Hemlock Pre-HAK,
50.0594.0110.99,50.0594.0110,5013310169,Swanson River - 50.0594,Swanson River,SRF SRU 012-34 Hemlock Pre-HAK,SRU 012-34 Hemlock Pre-HAK,
50.0594.0121.01,50.0594.0121,5013320607,Swanson River - 50.0594,Swanson River,SRF SRU 013-27 Hemlock Oil PA (G),SRU 013-27 Hemlock Oil PA (G),
50.0594.0121.02,50.0594.0121,5013320607,Swanson River - 50.0594,Swanson River,SRF SRU 013-27 Hemlock Oil PA (H),SRU 013-27 Hemlock Oil PA (H),
50.0594.0064.99,50.0594.0064,5013310145,Swanson River - 50.0594,Swanson River,SRF SRU 014-15 Hemlock Pre-HAK,SRU 014-15 Hemlock Pre-HAK,
50.0594.0064.02,50.0594.0064,5013310145,Swanson River - 50.0594,Swanson River,SRF SRU 014-15 Tyonek Gas PA,SRU 014-15 Tyonek Gas PA,
50.0594.0047.00,50.0594.0047,5013310148,Swanson River - 50.0594,Swanson River,SRF SRU 014-22 Hemlock Oil PA (H),SRU 014-22 Hemlock Oil PA (H),
50.0594.0048.97,50.0594.0048,5013310161,Swanson River - 50.0594,Swanson River,SRF SRU 014-33 Hemlock Pre-HAK,SRU 014-33 Hemlock Pre-HAK,
50.0594.0102.99,50.0594.0102,5013310134,Swanson River - 50.0594,Swanson River,SRF SRU 014-9 Hemlock Pre-HAK,SRU 014-9 Hemlock Pre-HAK,
50.0594.0048.99,50.0594.0048,5013310161,Swanson River - 50.0594,Swanson River,SRF SRU 014A-33 Hemlock (H) Pre-HAK,SRU 014A-33 Hemlock (H) Pre-HAK,
50.0594.0048.03,50.0594.0048,5013310161,Swanson River - 50.0594,Swanson River,SRF SRU 014A-33 Hemlock Oil PA (G),SRU 014A-33 Hemlock Oil PA (G),
50.0594.0048.98,50.0594.0048,5013310161,Swanson River - 50.0594,Swanson River,SRF SRU 014A-33 Hemlock Pre-HAK,SRU 014A-33 Hemlock Pre-HAK,
50.0594.0116.00,50.0594.0116,5013320604,Swanson River - 50.0594,Swanson River,SRF SRU 014B-27 Hemlock Oil PA (H),SRU 014B-27 Hemlock Oil PA (H),
50.0594.0088.99,50.0594.0088,5013310139,Swanson River - 50.0594,Swanson River,SRF SRU 021-15 Hemlock Pre-HAK,SRU 021-15 Hemlock Pre-HAK,
50.0594.0049.01,50.0594.0049,5013310149,Swanson River - 50.0594,Swanson River,SRF SRU 021-22 Hemlock Oil PA (G),SRU 021-22 Hemlock Oil PA (G),
50.0594.0049.00,50.0594.0049,5013310149,Swanson River - 50.0594,Swanson River,SRF SRU 021-22 Hemlock Oil PA (H),SRU 021-22 Hemlock Oil PA (H),
50.0594.0050.01,50.0594.0050,5013310155,Swanson River - 50.0594,Swanson River,SRF SRU 021-27 Hemlock Oil PA (G),SRU 021-27 Hemlock Oil PA (G),
50.0594.0050.00,50.0594.0050,5013310155,Swanson River - 50.0594,Swanson River,SRF SRU 021-27 Hemlock Oil PA (H),SRU 021-27 Hemlock Oil PA (H),
50.0594.0108.98,50.0594.0108,5013310162,Swanson River - 50.0594,Swanson River,SRF SRU 021-33 WDW Sterling Pre-HAK,SRU 021-33 WDW Sterling Pre-HAK,
50.0594.0051.99,50.0594.0051,5013310171,Swanson River - 50.0594,Swanson River,SRF SRU 021-34 Hemlock Pre-HAK,SRU 021-34 Hemlock Pre-HAK,
50.0594.0051.01,50.0594.0051,5013310171,Swanson River - 50.0594,Swanson River,SRF SRU 021A-34 Hemlock Oil PA (H),SRU 021A-34 Hemlock Oil PA (H),
50.0594.0105.99,50.0594.0105,5013310151,Swanson River - 50.0594,Swanson River,SRF SRU 022-23 Hemlock Pre-HAK,SRU 022-23 Hemlock Pre-HAK,
50.0594.0052.00,50.0594.0052,5013310140,Swanson River - 50.0594,Swanson River,SRF SRU 023-15 Hemlock Oil PA (H),SRU 023-15 Hemlock Oil PA (H),
50.0594.0068.02,50.0594.0068,5013310150,Swanson River - 50.0594,Swanson River,SRF SRU 023-22 Beluga Gas PA,SRU 023-22 Beluga Gas PA,
50.0594.0068.99,50.0594.0068,5013310150,Swanson River - 50.0594,Swanson River,SRF SRU 023-22 Hemlock Pre-HAK,SRU 023-22 Hemlock Pre-HAK,
50.0594.0068.01,50.0594.0068,5013310150,Swanson River - 50.0594,Swanson River,SRF SRU 023-22 Tyonek Gas PA,SRU 023-22 Tyonek Gas PA,
50.0594.0053.02,50.0594.0053,5013310157,Swanson River - 50.0594,Swanson River,SRF SRU 023-27 Hemlock Oil PA (H),SRU 023-27 Hemlock Oil PA (H),
50.0594.0053.98,50.0594.0053,5013310157,Swanson River - 50.0594,Swanson River,SRF SRU 023-27 Hemlock Pre-HAK,SRU 023-27 Hemlock Pre-HAK,
50.0594.0053.99,50.0594.0053,5013310157,Swanson River - 50.0594,Swanson River,SRF SRU 023-27 Tyonek Pre-HAK,SRU 023-27 Tyonek Pre-HAK,
50.0594.0054.00,50.0594.0054,5013310163,Swanson River - 50.0594,Swanson River,SRF SRU 023-33 Hemlock Oil PA (G),SRU 023-33 Hemlock Oil PA (G),
50.0594.0054.01,50.0594.0054,5013310163,Swanson River - 50.0594,Swanson River,SRF SRU 023-33 Hemlock Oil PA (H),SRU 023-33 Hemlock Oil PA (H),
50.0594.0054.99,50.0594.0054,5013310163,Swanson River - 50.0594,Swanson River,SRF SRU 023-33 PARENT Pre-HAK,SRU 023-33 PARENT Pre-HAK,
50.0594.0054.02,50.0594.0054,5013310163,Swanson River - 50.0594,Swanson River,SRF SRU 023-33 Sterling U Beluga PA,SRU 023-33 Sterling U Beluga PA,
50.0594.0047.02,50.0594.0047,5013310148,Swanson River - 50.0594,Swanson River,SRF SRU 023B-22 Hemlock Oil PA (G),SRU 023B-22 Hemlock Oil PA (G),
50.0594.0047.01,50.0594.0047,5013310148,Swanson River - 50.0594,Swanson River,SRF SRU 023B-22 Hemlock Oil PA (H),SRU 023B-22 Hemlock Oil PA (H),
50.0594.0122.01,50.0594.0122,5013320609,Swanson River - 50.0594,Swanson River,SRF SRU 024-15 Hemlock Oil PA (G),SRU 024-15 Hemlock Oil PA (G),
50.0594.0122.00,50.0594.0122,5013320609,Swanson River - 50.0594,Swanson River,SRF SRU 024-15 Hemlock Oil PA (H),SRU 024-15 Hemlock Oil PA (H),
50.0594.0055.00,50.0594.0055,5013320237,Swanson River - 50.0594,Swanson River,SRF SRU 024-33 Hemlock Oil PA (H),SRU 024-33 Hemlock Oil PA (H),
50.0594.0095.99,50.0594.0095,5013320299,Swanson River - 50.0594,Swanson River,SRF SRU 031-15 Hemlock Pre-HAK,SRU 031-15 Hemlock Pre-HAK,
50.0594.0056.00,50.0594.0056,5013320336,Swanson River - 50.0594,Swanson River,SRF SRU 031-33 WDW Hemlock Oil PA,SRU 031-33 WDW Hemlock Oil PA,
50.0594.0059.98,50.0594.0059,5013310164,Swanson River - 50.0594,Swanson River,SRF SRU 032-33 Hemlock (G) Pre-HAK,SRU 032-33 Hemlock (G) Pre-HAK,
50.0594.0059.99,50.0594.0059,5013310164,Swanson River - 50.0594,Swanson River,SRF SRU 032-33 Hemlock (H) Pre-HAK,SRU 032-33 Hemlock (H) Pre-HAK,
50.0594.0057.00,50.0594.0057,5013320337,Swanson River - 50.0594,Swanson River,SRF SRU 032-33 WDW Hemlock Oil PA,SRU 032-33 WDW Hemlock Oil PA,
50.0594.0046.02,50.0594.0046,5013310141,Swanson River - 50.0594,Swanson River,SRF SRU 032A-15 Beluga Gas PA,SRU 032A-15 Beluga Gas PA,
50.0594.0046.03,50.0594.0046,5013310141,Swanson River - 50.0594,Swanson River,SRF SRU 032A-15 Beluga Gas PA,SRU 032A-15 Beluga Gas PA,
50.0594.0046.01,50.0594.0046,5013310141,Swanson River - 50.0594,Swanson River,SRF SRU 032A-15 Hemlock Oil PA (H),SRU 032A-15 Hemlock Oil PA (H),
50.0594.0059.05,50.0594.0059,5013310164,Swanson River - 50.0594,Swanson River,SRF SRU 032A-33 Beluga Gas PA,SRU 032A-33 Beluga Gas PA,
50.0594.0059.03,50.0594.0059,5013310164,Swanson River - 50.0594,Swanson River,SRF SRU 032A-33 Hemlock Oil PA (G),SRU 032A-33 Hemlock Oil PA (G),
50.0594.0059.02,50.0594.0059,5013310164,Swanson River - 50.0594,Swanson River,SRF SRU 032A-33 Hemlock Oil PA (H),SRU 032A-33 Hemlock Oil PA (H),
50.0594.0059.97,50.0594.0059,5013310164,Swanson River - 50.0594,Swanson River,SRF SRU 032A-33 PARENT Pre-HAK,SRU 032A-33 PARENT Pre-HAK,
50.0594.0059.06,50.0594.0059,5013310164,Swanson River - 50.0594,Swanson River,SRF SRU 032A-33 Sterling U BelugaPA,SRU 032A-33 Sterling U BelugaPA,
50.0594.0059.04,50.0594.0059,5013310164,Swanson River - 50.0594,Swanson River,SRF SRU 032A-33 Tyonek Gas PA,SRU 032A-33 Tyonek Gas PA,
50.0594.0118.00,50.0594.0118,5013320613,Swanson River - 50.0594,Swanson River,SRF SRU 032C-15 Hemlock Oil PA (H),SRU 032C-15 Hemlock Oil PA (H),
50.0594.0086.99,50.0594.0086,5013310136,Swanson River - 50.0594,Swanson River,SRF SRU 034-10 Hemlock Pre-HAK,SRU 034-10 Hemlock Pre-HAK,
